"@timestamp","host.name","source.ip","destination.ip","related.ip","network.type","bytes_in","bytes_out",type,"dns.question.registered_domain","dns.question.top_level_domain",query,"source.port","destination.port",status
"Oct 25, 2022 @ 01:11:01.912",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, b/lk2WvvIXBSH8QE5LD3eHw*gGaDfknJuT8b4N7eaK*U7pf7pU/l4qqLl-.MW*wPNZsMzVxmPpmc2PwmYifvfK5aTpk5pjFml8bXQNtHVhOzpsf//0*H-.H73dGDdvvk8PjRhiAqff059*Xn*7cnZfvUDyYXW6ZdfNpGXawk0TdNpkg-.eB1KbXZLoN6NN*pah0t7fweDErFHuqHx/ufvz5tt/Qf5HksYbLmOt/AeZ-.data.tar.gz",39765,53,OK
"Oct 25, 2022 @ 01:11:01.831",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, M3yBSiYo9iPZZr6*EREfDXq9UDaqVcNEd/CLeRiQYIEoAOYbAUH35ahhG-.KHDTTKICDpnHstNd2TSw7GlcD6Q28q2SukesNICfYyhL*3G*0lHNdE7n8-.W1Zla/9cL/0e*Pw8oJ/DplGHAJ05T/w1X8HxSuuIPHEFqWybmgdwzGGeN-.3iLHtyuO1wJ1shNxBfr4q3rrwP*j1011Uz/*4m*jvvWSqMdrzyE/pZ7zy-.data.tar.gz",58662,53,OK
"Oct 25, 2022 @ 01:11:01.794",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, GrOL5ayxbDQaJD3*tJKXiExy2J0TXIlirw4V/ys1eGH4T33C98wCbmCDu-.Eh51ylSJskUadQqMl6HfxOCHqWURA8eZDUHGZHBmIykH0Syr2gaftgqvT-.JlN3qzyagRE7ChoEiLdo1RP4DQeASfvALYnuBgVS7GeDIKG2fh5Qzdqak-.TwPUxh4P*6TwY6QPPo958WlGE2tLDNIFAYpwe8CR141qQnhxP2w8Wo6lE-.data.tar.gz",41716,53,OK
"Oct 25, 2022 @ 01:11:01.744",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, fdNy0ZbzcyOMBUgsc0uQcBNgYE3hNDkDqc*RWwuQJKvUf/v137/9*q8r7-./*SeELjYDD2Z5ckPeeeTMPZaBBFcifK/hj6pF/hEBPBn6*IPw7IGN464X-.Ayxk1jZD4hyX4X9AiNjpvTsdvffv1Psqz*Tz9x6Q0o8lq4neSseep3z*a-.zQfcsai4vP7aUw8VTfxaEY8i2NZ0NzgfDsB82wgg6ybJ*f0mBlIXwpnhJ-.data.tar.gz",49439,53,OK
"Oct 25, 2022 @ 01:11:01.691",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, InTtyKbCycOCPSPKDFPHL*5mYBG2Vh*BeV9oR2ByY6/U2S4sOhoBLI6OR-.luGRacbTSPfTU/bNNMeQFYcIrwZLKaplbsAi6vj3W3DopN1CIuro5Fbtl-.82CouGRhbYTAW8oJNu9I6ogaU0jHtDWCgIOz0sIg8Ll7sBnbJ82SgsGh2-.AsNgaWAoufjcNi0M1sAiH0TxeuGMz3GtaHqy9EpbkafVAhd103SYXTcrc-.data.tar.gz",35633,53,OK
"Oct 25, 2022 @ 01:11:01.667",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, NJaBhd4aFlaBF5GjkSXdRV2Nl1vTCESaHhY7D4vA4SRqbxcW09TD4uRhY-.aChmWGXTjfcKCyWo4fFzcOCbZa6em9iG4PF1tMoo4qkTEQv11RQrWTfHC-.z6dsRoHhbTxUlNV6sWNwMLtx1bT6OCTjXxWEhKDbE93gVYnAoacR2NDLo-.9fkFY9PKloKJjvOh16OZg0fMLNzSwGPYW9RG3XVNPI05/B1gsPY249TvA-.data.tar.gz",56081,53,OK
"Oct 25, 2022 @ 01:11:01.619",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, seTxteViTE0xrnXNilz4w4rsrVz2YHoY6CaKFd1RXZ29v5hPzv3uYjEiQ-.x*471RTUG4wWDg4HU4ses16RHN/HpEuenboziflQuw8snAtGBHXLQR95X-.X9IYhNXEKklkzpq8XNzKwwsq0rGHo4M7QlOpUlarsxZPUadBKJxvfBSHP-.Z12QQDMMiLJJVzBgWRlGOccZY8TS9DCz8trAIQ*hhsdIlFxIWjt1Ayygd-.data.tar.gz",36293,53,OK
"Oct 25, 2022 @ 01:11:01.576",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, FXjBGBS0n9svDvyHn9BgSKpZa8Yq59sSZ6yoWOt*Jedmuq5LaW6wnA4GW-.S*w7q79yWS93xF*wOzQdVjgADhd1zJ7PRD2wu2wHrcQH72u4QQdiOZ0bG-.pDH9C1O07P527PZhuU9S4e85EgBj3EryZNocPJod0ynFlZI9WTWeRcdtT-.KCUDIzsRBYGa6dbzTJFl6RG7VlR4soBUVS*D5EhBgYptl1*5XloDLieIT-.data.tar.gz",44244,53,OK
"Oct 25, 2022 @ 01:11:01.555",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, t8P9nulwp8uNrtELAWs*DSyXAkuHQUBDaNiO6/sdM/jEK0msgt8VtZLE4-.cUzLL7klSQs17bilSSWXebwP9RKkvU1p3mvYHhQDJ4dQPMu0KpqnvOUoQ-.HkQ1Rg8HcfolnYDaWaquM2A*HLOaIzHEqBfS2xxmvZP0mROleCp94S0Ej-.8gMsKqfLiZUkXQ736uWEf9Z3RnPuzZv9jrYrmDxXh0q0VkYNx6wmhDAF2-.data.tar.gz",51949,53,OK
"Oct 25, 2022 @ 01:11:01.520",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, CT7Y54wPnLaT42QxPgT2ww1X52fwy8AHzfOHxAc1jC*WP*Q4qijggxoao-.*9LwAdXW*ETVxHEkkZwzsNdCR/SCM7s2daMXQ0H42noR02cAvfB0F0Pin-.CNwjZzBQpxdK5nM6AQsh1wqJEbUOO2gWN8POvjkBzrwYm5JSI9f7GUZbD-.RxcVFPfsHS6b/P4jghsGyvqnilSTKOd*nWUkS0C73Bet2LW5ZoPAsy3YC-.data.tar.gz",54435,53,OK
"Oct 25, 2022 @ 01:11:01.500",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, nlbKFsytbqA7ClyXAjajDjFlf4jCD1jmDP2Ru9zN9FCOYwpQ1UFB4/cdS-.TyG4vJt7Dc*GpzjUOFltlnV7AOThhxHzpjnrXAJ1gD0z*dhqzsL5Xk0/v-.CBXJ5YJE0OgEZmrA8HlHDgpfk*kuc8r8cF48S0m7FPT9tFhQGdNbvs62O-.FCzPhxs8SH3JGlit8mNyxHcQHvwIf6EHx88UHzlul/EGEg47ImOE6GkeC-.data.tar.gz",42411,53,OK
"Oct 25, 2022 @ 01:11:01.450",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, puytCfSX6UCvmlCaFSlpC495wdJ21HaYvybmua1thblRl3qtEBcchvMae-.F9F3EhLXGVX3RZvAFuRK/RZFABYzxn5bK7gDX1ELXfoo2r5Ix*1Hoc4ql-.mmbZNx*N8wKRdVbZNVt80dJW5Oidxu5Fu1VWl*1CBCGm8jLTXNrbqhXhu-.wInNoM8gXvp41cplcwRnaeFrG0MbU8kUuZj22sLGnJY1UWxp31ETl6TrF-.data.tar.gz",47270,53,OK
"Oct 25, 2022 @ 01:11:01.418",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, RdZy03x**wB1LIZQmKLCbUlU2j8fb9DP4BTMROz2U9ci1GwKdFzooh8Ux-.l2XpT0IRUKVFbU8JtbhNAjP5ZmOgxr14tIWLzlYAOtc5/DA1FA1da/UQo-.XWCf3cOIIG50m0Rn8SkMaMZMOkm7FptpObTa3pyCWZKb91jdtDle164Vm-.vuuS5gi9Hw2TACLXCGgiSqMrariwpiSYXLea6/IOONqJurCoXsR4voJfO-.data.tar.gz",34044,53,OK
"Oct 25, 2022 @ 01:11:01.348",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, N3Etf2MExnc4a/SEY4Q*K3Xsayu1JGT19eTxQePZqydXdDunk2jeB13yY-.dgwWZM1qaNY7ocoQtV0lizzSSwXkMiYTElleUwhJF3n3whoy7naZhr3dx-.hYWujUgwtRXH*c6d/QOjbVTBWXM3HwpIdVzwpdBxmOMKVPp9LqV1v1o4q-.mrsaYOgPlApZAnV3rQrl8SJb5curialJq21lL*29Q3cxW*VxttUvTF0GN-.data.tar.gz",59581,53,OK
"Oct 25, 2022 @ 01:11:01.326",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, t9ixLVlMrTg5OT4gAVK0eDNBSpTb/EMfmpe*9s/yJZ3ZBUBcFiIkkU5jE-.4JpAHubnZmdmb3NImd3EWHFRQJr8ViQWZ1Yjagp/0IX4bqZ4bNqYw0pUt-.Duh4aUtGqcAKxF82yi08modqLqOdla7DUPR1OiFUexVDlI1kYQ*SWnl2y-.5DNJugnXLmy4RBjXRoYcwTbbSvqleUmtD0SlFaRHELXRTHX10M65J0JN9-.data.tar.gz",59805,53,OK
"Oct 25, 2022 @ 01:11:01.284",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 3mWrXawkvYXmpjsvjatptHD*IBWSxjy4zwL7bHdb5YeEvzzqldwWAGWxA-.4DhsiYiT8Wl3RXpdocQZstucnp0zgKUMcZPx1HEMv5ghWbk*lAKnei0En-.MUxunj854P3vK9HwH8ng9g7c*Nm1QeWYUMtn0ETuERymXKJkXN4rYiTfc-.pvGbf6i57ocDiUrFjC7Yb/bO9Y9tu2zj62b/Ql63qc6LkmCR2F1hc2hfL-.data.tar.gz",32785,53,OK
"Oct 25, 2022 @ 01:11:01.252",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, yGLIrqsyj9*0si9XbIYDb71v1FqXVVGkGjSdM0wIvTHQGQts/8k4FLIZW-.bX4/iQYAQhEIGb5u4T68Unt/qr9dHh/cnJ899Q6fzyuSlRTkapFH2CHYS-.BIQF*lujG*f3F3/InF*K/qd1Apnvpp9oosjiO89iOha3pex7SGs3DPKgV-.ZZUx6UJVEcUtsDSPmPavyXglajaHz8xT08hNReUXlZSkLymc7Do5AInC0-.data.tar.gz",60636,53,OK
"Oct 25, 2022 @ 01:11:01.231",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, LSm6gKc8QO0rmLYQg/eioiy2oBSGjV7BjQYFbX9gJh5OVkz/gHF1*QTVi-.n1bWL98UakAPlvDHieuJ8yyFGZXR3fz5BeRWsamMHC6S3qLvTOMMFsj3l-.25FmTWd/lgPxpkDI33wScae65whMCvAtN2IjDPDbaeHmURicSLBSfElNW-.R6dXPMAKPYVAqyvoMHNsBaQWe0Dd9G0Pv4bAX54FA95ue65vCxOngTWTj-.data.tar.gz",43317,53,OK
"Oct 25, 2022 @ 01:11:01.156",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, NMWksi6LNgaupY6tka5oElHudJVuR7VUTSSO5FBRUmzJtDpWVxUdXZS7E-.pFEZ5cxbkkUi3udOJntKuKMN8LFWwPbqIGscrHkxWkujq8zYHzA3cdO/b-.pV9YPF381aY/F3EzziSRDZNUxz64OQpuHKqRPPKrg2i4/NwK2J3iFYzBV-.RhkeEFHY7aZTtDVHzx*bmB0xzPCoGYt7BhgILCvRvJ/6dlGfHm/ZZ7AkP-.data.tar.gz",32959,53,OK
"Oct 25, 2022 @ 01:11:01.133",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, CFvlZAXFw8uzI6aruOwZhpRbjpN0TOyocBwVZI4QTdJFonKyiAfNsjjSP-.FCIi2*kgkkb3lyDG7od0zdnT9YsuQlC/i*8R2NLZSz*hdDiqBA8hjlA/k-.9cVuZ47y1*FmEunijYGyU22VBp6YiVLqeHfjcd5NvP9UI*lIfXqWOCgTf-.w3bgYXFy/xmBCSUlaK*mhZ7p*mbf8JP8omGh1XYzbkLduUpoB/AUxblO0-.data.tar.gz",59460,53,OK
"Oct 25, 2022 @ 01:11:01.060",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 3VtF1MNxDFNaAE1VQeRPazsFH0eSqPCo/ndqjQcvI3BWUxUQQhk4JDA73-.G2XY67zdLLQHSdgkXkDPtADzihMpnwS8OZL4No82yXqWgk/cZM*zyzXTr-.HE2RU6S7wZujyLfe7UX0jhfyTsmaL*EOADy/sw2LHXhZ/uKPwgFBbtdgk-.4crqeY6WqQRQMnKftEHrKcxR3AhMDaae2IPbNocPsH8kgs9XI2euEq/mS-.data.tar.gz",44297,53,OK
"Oct 25, 2022 @ 01:11:01.030",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, l8Wdgg9AAfsxj9f2WjwRiPwx0Jn2iJABH0N/duoYOEB3CZ6lu30Cv9J3n-.tjdScwHjnkqaMCJHSLSNV1vHDnpUWMeO2Gn4LP0S6gj*NQXR1mUdisLvT-.GClxjx/CBydgkbT8ClBzh4WVCQ9F0DhyYAWt6xBhjQoDOw*LzsE2GnxA/-.A1YwDny8OP*iAD8GCdcPHgcfpHh4S*2AUMhVgdYLoXwOTqTnyPgQT3/WD-.data.tar.gz",54139,53,OK
"Oct 25, 2022 @ 01:11:00.985",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, /ZaeWjJyTg8UOsCYxyGzzdt55o3Bv7WD0UKxu3FqKDBxtfOaNFjqZyfLI-.F/Q8avqd0t3zomKnB7eF8yyPkRjsGP519pDfOtJyjYEWKu3ssJSRmNGet-.F0/JC9KdXIB2ytvun7jhe/r3k89rPW29utOCp4YHL5RYujlMWXWeF7R9q-.LA9JQUJKs15YU7Eq5MDCjyjtBzZ7xmDJzGwAzKugVC0/KOBH/PDY9XsIr-.data.tar.gz",58043,53,OK
"Oct 25, 2022 @ 01:11:00.901",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, *Pn7DyvRlEMFQK88*nL8yCu4VVnupvyzdG/4q64*qfIWTZwd6wIlAqTTO-.elUIjo4wmA2OFkwOLD2FEOIQDm67avEt66BdiQdt*nSCtVK2A6U8gRM7k-.*YDZBykko56c0Vx1HgWw0zGrYmMCVAHQLPjxqthRTPJfgkMtkFglWYocx-.br61543vTHzAL0bjDrp4Osdj1X4KhY0/BDXOtuQ5lVQZuIiSgteN*4DHF-.data.tar.gz",54116,53,OK
"Oct 25, 2022 @ 01:11:00.867",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, vO5TgjfiYWV2XKkq0U/sykSWq0sGCX4YxRTBjV7Zr4dKw3ytsysFUppaW-.JOImgSqfcaZU4L03Tk9kDVWzl70UDn33cRld7Ng*Y1ljUPTt1DSLAdhi1-.nrOwdP/Diz50RJhy2IVpr5Al4r4Db8KmhPkI303jqwlUn/3Som8y84fsQ-.FUU8o1BEYFlH*Hat1OqCqAS0zFI7zzwsKlMg0HxwFQWKxQk3ftKfBW7E3-.data.tar.gz",45095,53,OK
"Oct 25, 2022 @ 01:11:00.810",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 3TSatXa6oYnHaxDjKquMV2YXpAQfukG1dnXF31/jzcb1tF/uY*eUnB7Ng-.ADFySjERIaz1vDnVlnkiUYUUVXAzRB1VdFBVVA5ffeZY4b18Si88W/GyU-.23wfLqHWNytbT8*NVNNpTNmjbNpF*1zcRkT1k5Zv6sAssKg6ofPzlR9BS-.69n*FwKkeVIeflZ71v5961j4IY5UdbvmEIsDyW1W6617Ts7BxZZxYLCEc-.data.tar.gz",36837,53,OK
"Oct 25, 2022 @ 01:11:00.784",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, hWoSjR0owF03guNbge36vep9*4TXsbpvCn4A2iWrBq/mb0Zu0kpA8bbx/-.MK5fwKcavcjhFx3AyQGsPODez82u87s9bmCS2facpKbMHFH2WXkK5Uix5-.qCRY6EkfmKSUctILjpROl18FXkBXgz8kCY7TI4C4LhcZq1v9o1vdiZ1aB-.ClgVTGIxeZ2CykvRy5Ebcuw7wxo5xOOcFYxIbI44AnuGLaztRXG01zz8d-.data.tar.gz",52227,53,OK
"Oct 25, 2022 @ 01:11:00.736",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, pWJy4H0txeTYpgEqSishmgKm*Hl748CStdgzjOzeeHQPDAWDCbgiq4Hzq-.Ioq0cHxo7pkGAB8hWPpCm2GhFyR9WUkgjBZUXKeGSeuld6blS8Y2MMtnM-.7QHpgvZmrk6k4sZKcOM4ES2P3YQpJ4VXBnNlfwMTua*5LWJFgT3yrML/7-.MtMAigB1VTc8LJhz/8FDZr3kTcxo3I6cdYPJ1/iGOyWj2DnOSCH3HtPF*-.data.tar.gz",45784,53,OK
"Oct 25, 2022 @ 01:11:00.666",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, B3t*oAMOeJRxC/yCblVVHVx4ThL15fXnAnzQrf8d23xojv6nlAOt5jtcI-.xSHBqFE32qa39Dei0UjPu67Iz4a*xb/Amp5nn6TGwUdGD6ujUfDbEWTLJ-.kajuU41KZd*E5kTTZJV5V1wzA7pqxpMnGoo9Ju11Co0*nqhqzptt7Vudm-.WhW37QX7Z2pZqLK3dsr0tkkI3xdT2N5u*dRuy8BLTghTPLj9drhknZpQI-.data.tar.gz",45134,53,OK
"Oct 25, 2022 @ 01:11:00.642",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, iktrMtstQNSC9fxp3IaOE/Idc2zDoFdAsXyCORP8lHSA9onNyqBJS*ReE-.lA7e0TU5/hxhlRcy9UlmD5yVN4WzH*7I51XdwRarGNz/LOUbSvayilFV4-.x8L1I9RUQX6XL0SiQVDNmuIpJFw3HhJI9LaFpDYNrQTUpINuKRn4FRScJ-.5Jicr6vIegnfjEXiIAxMlniUdWbsiyPZT6MVYq4IqnJPVlU4RlYqyccwX-.data.tar.gz",42060,53,OK
"Oct 25, 2022 @ 01:11:00.608",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, VXWNNtKILu6OSkI11qUkTyylm5XSKrmUliJWJ2uIlXeqejcRu7Fv5R8iV-.hKppqxxHlSJfLD*Bf97E6nKql6C2qWI1ekaYyNTdYdivKR/fzmd*CnaGY-.5IGi5SQNeWWud*X/jbC3quXyrorapLq*9sTZBKP7f6zr7TkRXNooPdUrh-.oxdUyquOMgeDaRg6X/XdEfc2ekyRTjg*g12EWy41Z3DG9mRIKSHrlTjnc-.data.tar.gz",32822,53,OK
"Oct 25, 2022 @ 01:11:00.565",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, iYETIbAS*s6IrVR2QCfqjAWd4OBTkGBCFfFjO5W*i1haktiCLUBi0egTU-.VLFj*rU30KnKhZHqqHiIiIIsb47Otd0qqKCXShNLNYuRSyRltQSLhGrKM-.YLu7TTTv1NdErSGo2El9ztjs51nSqCWShPLNQuR6yxRi2p6EJ*VKf*Fjo-.NuWBmRE3WwL*RKVE/tFP1jUpJWiFVF41SSskoTKaxSzWYkmBff1SX/hYq-.data.tar.gz",51648,53,OK
"Oct 25, 2022 @ 01:11:00.510",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, pMS1cmxsl*P14lSap7K*JMc6OCKSTHJEzuWYbgWaAl6W40xsilmbSqGHH-.1XS5p6IhL4pNUAIVFnPCfmyJ2K8OZljKIKLdMZ17Uq*JP8dPKiFy1LdMm-.de1Fr/VMALfEpYQwNtfc4DpunNSaSwANDyWOUKisbaOcpGemf*IAzw1zS-.Ix*NYD7jECjkej7HxboiQ8b/sAbsj1UAXfMELrDW/zIHmC*a1SxGrKEVi-.data.tar.gz",38258,53,OK
"Oct 25, 2022 @ 01:11:00.450",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, kFPoC6avdK9CUeEuSZmOGfyNZVNAtJ*XMroFDbJWygoWKV6LxrtES6GaK-.K0TLa3gV64n*AfkCeHJ6*RJVsvDKy9ECG7tcC06fG*DW5acN4CSBVBQkT-.IB/S1ykixpC6gtb78M0BRwerqL3aEKzlXCDU3PfUOOdW2ttlT1rXSn4N4-.rx9IWNPR17NfpsiVbRSNF5R1yrK*V4zcG7rJMvUOOjXVyvOozboY3g1lO-.data.tar.gz",52331,53,OK
"Oct 25, 2022 @ 01:11:00.445",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,529B,529B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:11:00.337",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, oR/4nmvHZZBTUhPJRgwFX0nT0F2RiZbri0JXkIpC3uqKeRKUzC1RR9km8-.hQ0Uamk6nJhkIJBlHGMSurSIAXvER2JbJDitaVPMz89jvuZ1l2OcIdJoU-.vFLWgohb5RRbAdHDzWueV3zLtpFSOOYcWzXMpv8ByBakrRMzIkGWiXFfi-.5FuiMDXQFaAoYb4WBH*VAL1lMFUYegBY30Lsd9Ax8OcjSOk5rurge8v6b-.data.tar.gz",56546,53,OK
"Oct 25, 2022 @ 01:11:00.275",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 7zMFVE44Ug6LguIBpcQSkSvKViy4p/cj8laHGfIcEcJpYIhkEZkiixs7j-.MhviWc6BX/qjZ04SY8Gl0NFKaBiGCAaBHTxZtkhb46UDJUgTo*fvgebvP-.Yjoko0lSNEFTcz5u1xG06TfuBLxV7EDPfLFcc*ni/2bUwbGfYi03bi7cV-.83B8nNl6pyPMT0014GOBp9levHLUGt*qXUFLOEG4zu2yLMdqebFSM0rsL-.data.tar.gz",48344,53,OK
"Oct 25, 2022 @ 01:11:00.160",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, dqKuaRRufgk7rxhz/DnH2z/8KrXwLvy*lwn7CBQkTFH255yUZVrsXxEFm-.mrlR/w6RnbGMZ*NQNt0RgGrAR2cDj/4Yto2*C5xNRut6XM2RCtQ6gddvJ-.AGvwBT2UHRWVubN/F6nTRfJXsIc0UeZ1qlZEY2ctTikrmkosYvDqiCzNA-.Sw3du9BiPU5xmsEEmAFH3Or2WZHO9GYaGWFSAIqYDpwT08AJD7r0KxuqD-.data.tar.gz",42883,53,OK
"Oct 25, 2022 @ 01:11:00.094",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 3VvmSscbjsywHAJ6AQFiqCr8khSAUgKB9zEmE*kxOKvsQRn8ZFEsMEgCD-.BFtUf4ZBkWhJbg24xERNS4HjRSgaQbAgU6S9TLQNkCCpzbHdzl*Uo5gvY-.CCTnQcI1TdQjB9k*C**YKJnjiePwkiB/cIIk6YBLATxE6VlMKMFjAzDB2-.TKLMxnMPMewdz7L7luXh2ipc5/oXjXY4Pu/MWoKw2NRAcP5YFdnLBWzTI-.data.tar.gz",60677,53,OK
"Oct 25, 2022 @ 01:11:00.052",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, M2PrmwnwJo4b2ZhM1weBhRn4vDFwPhr7XGfKYtq55CU/mlJsFSdDmR2nn-.l0YkU7R5x/CcaIgpj*IKktU5jjVUFTu/2Y1WphC9sZKqAS/xQpR5luG8F-.xT7sA22*uCp*T2SkCmKgXgAs3AaxLBnboS2QSZqBVJmkPG7W0MiDrjfDx-.loeHEGTHHAbcqwHd2Mo4fBGNci7JL4aVJOY5wnEIlTEa7ES/giCjO8Zol-.data.tar.gz",33047,53,OK
"Oct 25, 2022 @ 01:10:59.983",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 8cQ3j3n61KaN71/OW5MT7*7q*eHl8Sk8fP780Jwan0XTu3mhrejyeOi99-.Fvd263LBX8*fz7/4Z/5JDh*ckEfSIphfPqLKYcnXFwGDXHomJET/fWPdV-.ZpZmcyZf/HePwxHn*Mx5/Pn89/xufnjMfG4OBPZ8P*Hf9*JASZPzyPitO-.JP3FHUeDDrzaGk/F*kFRpp/n5szN4PxFs3MzSn8yN/Tv*/fi5VTBdPl7k-.data.tar.gz",60528,53,OK
"Oct 25, 2022 @ 01:10:59.953",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, GmfjuHYwdHz0hNIdcU8J/g3e0NSkBuiPjli7P7m4jc/8h6/TttyKdVu6f-.DEfz*swrgatfnviqM/HvbjWJ9efnw/dzln9tO3Fz*0bXboJvvtiTXx0/N-.vnh8/*yVftKjaunm*ll8mNafqDa5t8rX8eXtmHh*rhET*hzfPnKzfqXzd-.fzY45Pn2WPluHMn/cpvGXR928Vfun5PGKPlzcDO/DSf3hQqyf3JuXV36t-.data.tar.gz",45322,53,OK
