@timestamp,action,event.original,filename,source.ip,log_type,message,status,stream,user,bytes_in,bytes_out,destination.ip,destination.port,destination.mac,host_name,network.type,network.transport
"Oct 22, 2022 @ 06:13:45.241",LOGIN,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:45.241",LOGIN,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:44.239",CONNECT,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:44.239",CONNECT,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:42.225",LOGIN,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:42.225",LOGIN,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:40.223",CONNECT,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:40.223",CONNECT,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:38.219",LOGIN,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:38.219",LOGIN,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:36.215",CONNECT,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:36.215",CONNECT,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:33.209",LOGIN,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",FAIL,stdout,fail,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:33.209",LOGIN,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",FAIL,stdout,fail,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:31.207",CONNECT,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:31.207",CONNECT,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:29.207",LOGIN,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:29.207",LOGIN,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:27.205",CONNECT,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 06:13:27.204",CONNECT,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 05:32:30.045",LOGIN,"Sat Oct 22 12:32:30 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 12:32:30 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 05:32:30.045",LOGIN,"Sat Oct 22 12:32:30 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 12:32:30 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 05:32:29.046",CONNECT,"Sat Oct 22 12:32:28 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 12:32:28 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 05:32:29.046",CONNECT,"Sat Oct 22 12:32:28 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 12:32:28 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:50:52.498",LOGIN,"Sat Oct 22 11:50:51 2022 [pid 37] [admin] OK LOGIN: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:50:51 2022 [pid 37] [admin] OK LOGIN: Client ""172.17.0.1""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:50:52.498",LOGIN,"Sat Oct 22 11:50:51 2022 [pid 37] [admin] OK LOGIN: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:50:51 2022 [pid 37] [admin] OK LOGIN: Client ""172.17.0.1""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:50:49.476",CONNECT,"Sat Oct 22 11:50:49 2022 [pid 38] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:50:49 2022 [pid 38] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:50:49.476",CONNECT,"Sat Oct 22 11:50:49 2022 [pid 38] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:50:49 2022 [pid 38] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:25:50.152",LOGIN,"Sat Oct 22 11:25:50 2022 [pid 35] [FAILME] FAIL LOGIN: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:25:50 2022 [pid 35] [FAILME] FAIL LOGIN: Client ""172.17.0.1""",FAIL,stdout,FAILME,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:25:50.152",LOGIN,"Sat Oct 22 11:25:50 2022 [pid 35] [FAILME] FAIL LOGIN: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:25:50 2022 [pid 35] [FAILME] FAIL LOGIN: Client ""172.17.0.1""",FAIL,stdout,FAILME,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:25:46.148",CONNECT,"Sat Oct 22 11:25:46 2022 [pid 36] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:25:46 2022 [pid 36] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:25:46.148",CONNECT,"Sat Oct 22 11:25:46 2022 [pid 36] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 11:25:46 2022 [pid 36] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:17:39.832",CONNECT,"Sat Oct 22 11:17:39 2022 [pid 34] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 11:17:39 2022 [pid 34] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 04:17:39.832",CONNECT,"Sat Oct 22 11:17:39 2022 [pid 34] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 11:17:39 2022 [pid 34] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 03:59:54.087",CONNECT,"Sat Oct 22 10:59:53 2022 [pid 32] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 10:59:53 2022 [pid 32] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 03:59:54.087",CONNECT,"Sat Oct 22 10:59:53 2022 [pid 32] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 10:59:53 2022 [pid 32] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 03:58:52.915",CONNECT,"Sat Oct 22 10:58:52 2022 [pid 29] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 10:58:52 2022 [pid 29] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 03:58:52.914",CONNECT,"Sat Oct 22 10:58:52 2022 [pid 29] CONNECT: Client ""172.17.0.1""",-,172.17.0.1,FTP_LOG,"Sat Oct 22 10:58:52 2022 [pid 29] CONNECT: Client ""172.17.0.1""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",CONNECT,"Fri Oct 21 09:36:58 2022 [pid 76] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Fri Oct 21 09:36:58 2022 [pid 76] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",CONNECT,"Fri Oct 21 09:37:52 2022 [pid 79] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Fri Oct 21 09:37:52 2022 [pid 79] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",CONNECT,"Fri Oct 21 09:43:38 2022 [pid 82] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Fri Oct 21 09:43:38 2022 [pid 82] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",DOWNLOAD,"Fri Oct 21 09:38:01 2022 [pid 80] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 153.12Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:38:01 2022 [pid 80] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 153.12Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",CONNECT,"Fri Oct 21 09:36:58 2022 [pid 76] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Fri Oct 21 09:36:58 2022 [pid 76] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",CONNECT,"Fri Oct 21 09:37:52 2022 [pid 79] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Fri Oct 21 09:37:52 2022 [pid 79] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",DOWNLOAD,"Fri Oct 21 09:45:48 2022 [pid 83] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/./Contract1.txt"", 225 bytes, 169.41Kbyte/sec","""/./Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:45:48 2022 [pid 83] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/./Contract1.txt"", 225 bytes, 169.41Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",DOWNLOAD,"Fri Oct 21 09:38:01 2022 [pid 80] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 153.12Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:38:01 2022 [pid 80] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 153.12Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",CONNECT,"Fri Oct 21 09:43:38 2022 [pid 82] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Fri Oct 21 09:43:38 2022 [pid 82] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",UPLOAD,"Fri Oct 21 09:43:55 2022 [pid 83] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 33.38Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:43:55 2022 [pid 83] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 33.38Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",DOWNLOAD,"Fri Oct 21 09:45:48 2022 [pid 83] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/./Contract1.txt"", 225 bytes, 169.41Kbyte/sec","""/./Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:45:48 2022 [pid 83] [admin] OK DOWNLOAD: Client ""192.168.0.2"", ""/./Contract1.txt"", 225 bytes, 169.41Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",UPLOAD,"Fri Oct 21 09:37:10 2022 [pid 77] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 45.88Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:37:10 2022 [pid 77] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 45.88Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",UPLOAD,"Fri Oct 21 09:43:55 2022 [pid 83] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 33.38Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:43:55 2022 [pid 83] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 33.38Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 22, 2022 @ 02:33:07.180",UPLOAD,"Fri Oct 21 09:37:10 2022 [pid 77] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 45.88Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Fri Oct 21 09:37:10 2022 [pid 77] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 45.88Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
